#TYPE Selected.System.Data.DataRow
"ESP32Batt","BLECountUnique","ruuviMac","ruuviMovementDiff","ruuviBatt","ruuviRSSI","DevEUI","time_received","time_received_formatted"
"3268","15","72f5","0","0","-60","9900AABBCCDDEE19","7.7.2020 14.49.56 +03:00","2020-07-07T14:49:56+03:00"
"3268","15","490f","44","0","-62","9900AABBCCDDEE19","7.7.2020 14.49.56 +03:00","2020-07-07T14:49:56+03:00"
"3268","15","c942","47","0","-68","9900AABBCCDDEE19","7.7.2020 14.49.56 +03:00","2020-07-07T14:49:56+03:00"
"3268","15","0c6d","28","0","-83","9900AABBCCDDEE19","7.7.2020 14.49.56 +03:00","2020-07-07T14:49:56+03:00"
"3268","15","c584","36","0","-80","9900AABBCCDDEE19","7.7.2020 14.49.56 +03:00","2020-07-07T14:49:56+03:00"
"3268","15","99aa","0","0","-68","9900AABBCCDDEE19","7.7.2020 14.49.56 +03:00","2020-07-07T14:49:56+03:00"
"3268","15","f43d","0","0","-70","9900AABBCCDDEE19","7.7.2020 14.49.56 +03:00","2020-07-07T14:49:56+03:00"
"3268","13","72f5","0","2124","0","9900AABBCCDDEE19","7.7.2020 14.48.47 +03:00","2020-07-07T14:48:47+03:00"
"3268","13","c942","0","2316","0","9900AABBCCDDEE19","7.7.2020 14.48.47 +03:00","2020-07-07T14:48:47+03:00"
"3268","13","0c6d","34","3228","0","9900AABBCCDDEE19","7.7.2020 14.48.47 +03:00","2020-07-07T14:48:47+03:00"
"3268","13","99aa","13","2196","0","9900AABBCCDDEE19","7.7.2020 14.48.47 +03:00","2020-07-07T14:48:47+03:00"
"3268","13","f43d","42","2924","0","9900AABBCCDDEE19","7.7.2020 14.48.47 +03:00","2020-07-07T14:48:47+03:00"
"3268","1","72f5","59","0","-60","9900AABBCCDDEE19","7.7.2020 14.47.39 +03:00","2020-07-07T14:47:39+03:00"
"3268","1","c942","57","0","-90","9900AABBCCDDEE19","7.7.2020 14.47.39 +03:00","2020-07-07T14:47:39+03:00"
"3268","1","0c6d","55","0","-80","9900AABBCCDDEE19","7.7.2020 14.47.39 +03:00","2020-07-07T14:47:39+03:00"
"3268","1","99aa","0","0","-74","9900AABBCCDDEE19","7.7.2020 14.47.39 +03:00","2020-07-07T14:47:39+03:00"
"3268","0","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.46.29 +03:00","2020-07-07T14:46:29+03:00"
"3268","0","c942","7","2292","0","9900AABBCCDDEE19","7.7.2020 14.46.29 +03:00","2020-07-07T14:46:29+03:00"
"3268","0","c584","20","2508","0","9900AABBCCDDEE19","7.7.2020 14.46.29 +03:00","2020-07-07T14:46:29+03:00"
"3268","0","99aa","0","2196","0","9900AABBCCDDEE19","7.7.2020 14.46.29 +03:00","2020-07-07T14:46:29+03:00"
"3268","0","f43d","48","2932","0","9900AABBCCDDEE19","7.7.2020 14.46.29 +03:00","2020-07-07T14:46:29+03:00"
"3268","12","490f","0","0","-61","9900AABBCCDDEE19","7.7.2020 14.45.21 +03:00","2020-07-07T14:45:21+03:00"
"3268","12","c942","0","0","-69","9900AABBCCDDEE19","7.7.2020 14.45.21 +03:00","2020-07-07T14:45:21+03:00"
"3268","12","0c6d","1","0","-89","9900AABBCCDDEE19","7.7.2020 14.45.21 +03:00","2020-07-07T14:45:21+03:00"
"3268","12","c584","0","0","-72","9900AABBCCDDEE19","7.7.2020 14.45.21 +03:00","2020-07-07T14:45:21+03:00"
"3268","12","dbcc","252","0","-66","9900AABBCCDDEE19","7.7.2020 14.45.21 +03:00","2020-07-07T14:45:21+03:00"
"3268","12","99aa","0","0","-73","9900AABBCCDDEE19","7.7.2020 14.45.21 +03:00","2020-07-07T14:45:21+03:00"
"3268","12","f43d","32","0","-72","9900AABBCCDDEE19","7.7.2020 14.45.21 +03:00","2020-07-07T14:45:21+03:00"
"3268","14","72f5","0","2132","0","9900AABBCCDDEE19","7.7.2020 14.44.12 +03:00","2020-07-07T14:44:12+03:00"
"3268","14","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.44.12 +03:00","2020-07-07T14:44:12+03:00"
"3268","14","c942","20","2292","0","9900AABBCCDDEE19","7.7.2020 14.44.12 +03:00","2020-07-07T14:44:12+03:00"
"3268","14","0c6d","0","3228","0","9900AABBCCDDEE19","7.7.2020 14.44.12 +03:00","2020-07-07T14:44:12+03:00"
"3268","14","c584","0","2516","0","9900AABBCCDDEE19","7.7.2020 14.44.12 +03:00","2020-07-07T14:44:12+03:00"
"3268","14","99aa","2","2196","0","9900AABBCCDDEE19","7.7.2020 14.44.12 +03:00","2020-07-07T14:44:12+03:00"
"3268","14","f43d","5","2924","0","9900AABBCCDDEE19","7.7.2020 14.44.12 +03:00","2020-07-07T14:44:12+03:00"
"3268","10","72f5","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.43.03 +03:00","2020-07-07T14:43:03+03:00"
"3268","10","490f","0","0","-62","9900AABBCCDDEE19","7.7.2020 14.43.03 +03:00","2020-07-07T14:43:03+03:00"
"3268","10","c942","18","0","-72","9900AABBCCDDEE19","7.7.2020 14.43.03 +03:00","2020-07-07T14:43:03+03:00"
"3268","10","0c6d","0","0","-81","9900AABBCCDDEE19","7.7.2020 14.43.03 +03:00","2020-07-07T14:43:03+03:00"
"3268","10","c584","6","0","-71","9900AABBCCDDEE19","7.7.2020 14.43.03 +03:00","2020-07-07T14:43:03+03:00"
"3268","10","99aa","0","0","-68","9900AABBCCDDEE19","7.7.2020 14.43.03 +03:00","2020-07-07T14:43:03+03:00"
"3268","10","f43d","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.43.03 +03:00","2020-07-07T14:43:03+03:00"
"3268","9","72f5","0","2148","0","9900AABBCCDDEE19","7.7.2020 14.41.54 +03:00","2020-07-07T14:41:54+03:00"
"3268","9","c942","30","2292","0","9900AABBCCDDEE19","7.7.2020 14.41.54 +03:00","2020-07-07T14:41:54+03:00"
"3268","9","c584","11","2524","0","9900AABBCCDDEE19","7.7.2020 14.41.54 +03:00","2020-07-07T14:41:54+03:00"
"3268","9","dbcc","3","1804","0","9900AABBCCDDEE19","7.7.2020 14.41.54 +03:00","2020-07-07T14:41:54+03:00"
"3268","9","f43d","0","2924","0","9900AABBCCDDEE19","7.7.2020 14.41.54 +03:00","2020-07-07T14:41:54+03:00"
"3268","12","72f5","0","0","-68","9900AABBCCDDEE19","7.7.2020 14.40.45 +03:00","2020-07-07T14:40:45+03:00"
"3268","12","490f","0","0","-68","9900AABBCCDDEE19","7.7.2020 14.40.45 +03:00","2020-07-07T14:40:45+03:00"
"3268","12","c942","20","0","-78","9900AABBCCDDEE19","7.7.2020 14.40.45 +03:00","2020-07-07T14:40:45+03:00"
"3268","12","0c6d","0","0","-83","9900AABBCCDDEE19","7.7.2020 14.40.45 +03:00","2020-07-07T14:40:45+03:00"
"3268","12","c584","0","0","-73","9900AABBCCDDEE19","7.7.2020 14.40.45 +03:00","2020-07-07T14:40:45+03:00"
"3268","12","99aa","0","0","-65","9900AABBCCDDEE19","7.7.2020 14.40.45 +03:00","2020-07-07T14:40:45+03:00"
"3268","12","f43d","0","0","-65","9900AABBCCDDEE19","7.7.2020 14.40.45 +03:00","2020-07-07T14:40:45+03:00"
"3268","13","72f5","0","2148","0","9900AABBCCDDEE19","7.7.2020 14.39.36 +03:00","2020-07-07T14:39:36+03:00"
"3268","13","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.39.36 +03:00","2020-07-07T14:39:36+03:00"
"3268","13","c942","24","2148","0","9900AABBCCDDEE19","7.7.2020 14.39.36 +03:00","2020-07-07T14:39:36+03:00"
"3268","13","0c6d","5","3228","0","9900AABBCCDDEE19","7.7.2020 14.39.36 +03:00","2020-07-07T14:39:36+03:00"
"3268","13","f43d","0","2924","0","9900AABBCCDDEE19","7.7.2020 14.39.36 +03:00","2020-07-07T14:39:36+03:00"
"3268","8","72f5","0","0","-68","9900AABBCCDDEE19","7.7.2020 14.38.27 +03:00","2020-07-07T14:38:27+03:00"
"3268","8","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.38.27 +03:00","2020-07-07T14:38:27+03:00"
"3268","8","c942","14","0","-69","9900AABBCCDDEE19","7.7.2020 14.38.27 +03:00","2020-07-07T14:38:27+03:00"
"3268","8","0c6d","20","0","-87","9900AABBCCDDEE19","7.7.2020 14.38.27 +03:00","2020-07-07T14:38:27+03:00"
"3268","8","c584","0","0","-71","9900AABBCCDDEE19","7.7.2020 14.38.27 +03:00","2020-07-07T14:38:27+03:00"
"3268","8","f43d","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.38.27 +03:00","2020-07-07T14:38:27+03:00"
"3268","9","72f5","0","2148","0","9900AABBCCDDEE19","7.7.2020 14.37.18 +03:00","2020-07-07T14:37:18+03:00"
"3268","9","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.37.18 +03:00","2020-07-07T14:37:18+03:00"
"3268","9","c942","4","2292","0","9900AABBCCDDEE19","7.7.2020 14.37.18 +03:00","2020-07-07T14:37:18+03:00"
"3268","9","0c6d","0","3228","0","9900AABBCCDDEE19","7.7.2020 14.37.18 +03:00","2020-07-07T14:37:18+03:00"
"3268","9","c584","0","2524","0","9900AABBCCDDEE19","7.7.2020 14.37.18 +03:00","2020-07-07T14:37:18+03:00"
"3268","9","99aa","0","2196","0","9900AABBCCDDEE19","7.7.2020 14.37.18 +03:00","2020-07-07T14:37:18+03:00"
"3268","12","72f5","0","0","-69","9900AABBCCDDEE19","7.7.2020 14.36.09 +03:00","2020-07-07T14:36:09+03:00"
"3268","12","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.36.09 +03:00","2020-07-07T14:36:09+03:00"
"3268","12","c942","98","0","-79","9900AABBCCDDEE19","7.7.2020 14.36.09 +03:00","2020-07-07T14:36:09+03:00"
"3268","12","0c6d","0","0","-86","9900AABBCCDDEE19","7.7.2020 14.36.09 +03:00","2020-07-07T14:36:09+03:00"
"3268","12","c584","0","0","-74","9900AABBCCDDEE19","7.7.2020 14.36.09 +03:00","2020-07-07T14:36:09+03:00"
"3268","12","99aa","0","0","-64","9900AABBCCDDEE19","7.7.2020 14.36.09 +03:00","2020-07-07T14:36:09+03:00"
"3268","12","f43d","0","0","-69","9900AABBCCDDEE19","7.7.2020 14.36.09 +03:00","2020-07-07T14:36:09+03:00"
"3268","12","72f5","0","2148","0","9900AABBCCDDEE19","7.7.2020 14.35.00 +03:00","2020-07-07T14:35:00+03:00"
"3268","12","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.35.00 +03:00","2020-07-07T14:35:00+03:00"
"3268","12","0c6d","22","3228","0","9900AABBCCDDEE19","7.7.2020 14.35.00 +03:00","2020-07-07T14:35:00+03:00"
"3268","12","99aa","0","2188","0","9900AABBCCDDEE19","7.7.2020 14.35.00 +03:00","2020-07-07T14:35:00+03:00"
"3268","12","f43d","0","2932","0","9900AABBCCDDEE19","7.7.2020 14.35.00 +03:00","2020-07-07T14:35:00+03:00"
"3268","9","72f5","0","0","-65","9900AABBCCDDEE19","7.7.2020 14.33.51 +03:00","2020-07-07T14:33:51+03:00"
"3268","9","490f","0","0","-65","9900AABBCCDDEE19","7.7.2020 14.33.51 +03:00","2020-07-07T14:33:51+03:00"
"3268","9","0c6d","16","0","-85","9900AABBCCDDEE19","7.7.2020 14.33.51 +03:00","2020-07-07T14:33:51+03:00"
"3268","9","c584","0","0","-71","9900AABBCCDDEE19","7.7.2020 14.33.51 +03:00","2020-07-07T14:33:51+03:00"
"3268","9","99aa","0","0","-65","9900AABBCCDDEE19","7.7.2020 14.33.51 +03:00","2020-07-07T14:33:51+03:00"
"3268","9","f43d","0","0","-65","9900AABBCCDDEE19","7.7.2020 14.33.51 +03:00","2020-07-07T14:33:51+03:00"
"3268","13","72f5","0","2156","0","9900AABBCCDDEE19","7.7.2020 14.32.42 +03:00","2020-07-07T14:32:42+03:00"
"3268","13","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.32.42 +03:00","2020-07-07T14:32:42+03:00"
"3268","13","0c6d","9","3220","0","9900AABBCCDDEE19","7.7.2020 14.32.42 +03:00","2020-07-07T14:32:42+03:00"
"3268","13","c584","0","2516","0","9900AABBCCDDEE19","7.7.2020 14.32.42 +03:00","2020-07-07T14:32:42+03:00"
"3268","13","99aa","0","2188","0","9900AABBCCDDEE19","7.7.2020 14.32.42 +03:00","2020-07-07T14:32:42+03:00"
"3268","10","72f5","0","0","-65","9900AABBCCDDEE19","7.7.2020 14.31.34 +03:00","2020-07-07T14:31:34+03:00"
"3268","10","490f","0","0","-61","9900AABBCCDDEE19","7.7.2020 14.31.34 +03:00","2020-07-07T14:31:34+03:00"
"3268","10","c942","44","0","-64","9900AABBCCDDEE19","7.7.2020 14.31.34 +03:00","2020-07-07T14:31:34+03:00"
"3268","10","0c6d","0","0","-85","9900AABBCCDDEE19","7.7.2020 14.31.34 +03:00","2020-07-07T14:31:34+03:00"
"3268","10","c584","0","0","-71","9900AABBCCDDEE19","7.7.2020 14.31.34 +03:00","2020-07-07T14:31:34+03:00"
"3268","10","f43d","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.31.34 +03:00","2020-07-07T14:31:34+03:00"
"3268","11","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.30.25 +03:00","2020-07-07T14:30:25+03:00"
"3268","11","c942","81","2292","0","9900AABBCCDDEE19","7.7.2020 14.30.25 +03:00","2020-07-07T14:30:25+03:00"
"3268","11","0c6d","0","3228","0","9900AABBCCDDEE19","7.7.2020 14.30.25 +03:00","2020-07-07T14:30:25+03:00"
"3268","11","c584","0","2516","0","9900AABBCCDDEE19","7.7.2020 14.30.25 +03:00","2020-07-07T14:30:25+03:00"
"3268","11","99aa","0","2196","0","9900AABBCCDDEE19","7.7.2020 14.30.25 +03:00","2020-07-07T14:30:25+03:00"
"3268","11","f43d","0","2932","0","9900AABBCCDDEE19","7.7.2020 14.30.25 +03:00","2020-07-07T14:30:25+03:00"
"3268","11","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.29.16 +03:00","2020-07-07T14:29:16+03:00"
"3268","11","c584","0","0","-71","9900AABBCCDDEE19","7.7.2020 14.29.16 +03:00","2020-07-07T14:29:16+03:00"
"3268","11","99aa","0","0","-67","9900AABBCCDDEE19","7.7.2020 14.29.16 +03:00","2020-07-07T14:29:16+03:00"
"3268","11","f43d","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.29.16 +03:00","2020-07-07T14:29:16+03:00"
"3268","10","490f","0","2748","0","9900AABBCCDDEE19","7.7.2020 14.28.07 +03:00","2020-07-07T14:28:07+03:00"
"3268","10","c942","11","2340","0","9900AABBCCDDEE19","7.7.2020 14.28.07 +03:00","2020-07-07T14:28:07+03:00"
"3268","10","0c6d","0","3228","0","9900AABBCCDDEE19","7.7.2020 14.28.07 +03:00","2020-07-07T14:28:07+03:00"
"3268","10","c584","12","2524","0","9900AABBCCDDEE19","7.7.2020 14.28.07 +03:00","2020-07-07T14:28:07+03:00"
"3268","10","99aa","0","2196","0","9900AABBCCDDEE19","7.7.2020 14.28.07 +03:00","2020-07-07T14:28:07+03:00"
"3268","10","f43d","24","2932","0","9900AABBCCDDEE19","7.7.2020 14.28.07 +03:00","2020-07-07T14:28:07+03:00"
"3268","11","72f5","0","0","-64","9900AABBCCDDEE19","7.7.2020 14.26.58 +03:00","2020-07-07T14:26:58+03:00"
"3268","11","490f","0","0","-62","9900AABBCCDDEE19","7.7.2020 14.26.58 +03:00","2020-07-07T14:26:58+03:00"
"3268","11","c942","27","0","-80","9900AABBCCDDEE19","7.7.2020 14.26.58 +03:00","2020-07-07T14:26:58+03:00"
"3268","11","c584","35","0","-82","9900AABBCCDDEE19","7.7.2020 14.26.58 +03:00","2020-07-07T14:26:58+03:00"
"3268","11","99aa","0","0","-71","9900AABBCCDDEE19","7.7.2020 14.26.58 +03:00","2020-07-07T14:26:58+03:00"
"3268","11","f43d","13","0","-74","9900AABBCCDDEE19","7.7.2020 14.26.58 +03:00","2020-07-07T14:26:58+03:00"
"3268","14","72f5","0","2164","0","9900AABBCCDDEE19","7.7.2020 14.25.49 +03:00","2020-07-07T14:25:49+03:00"
"3268","14","490f","0","2764","0","9900AABBCCDDEE19","7.7.2020 14.25.49 +03:00","2020-07-07T14:25:49+03:00"
"3268","14","c942","0","2340","0","9900AABBCCDDEE19","7.7.2020 14.25.49 +03:00","2020-07-07T14:25:49+03:00"
"3268","14","0c6d","0","3220","0","9900AABBCCDDEE19","7.7.2020 14.25.49 +03:00","2020-07-07T14:25:49+03:00"
"3268","14","c584","15","2524","0","9900AABBCCDDEE19","7.7.2020 14.25.49 +03:00","2020-07-07T14:25:49+03:00"
"3268","14","99aa","2","2204","0","9900AABBCCDDEE19","7.7.2020 14.25.49 +03:00","2020-07-07T14:25:49+03:00"
"3268","14","f43d","0","2924","0","9900AABBCCDDEE19","7.7.2020 14.25.49 +03:00","2020-07-07T14:25:49+03:00"
"3268","19","72f5","29","0","-65","9900AABBCCDDEE19","7.7.2020 14.24.40 +03:00","2020-07-07T14:24:40+03:00"
"3268","19","490f","0","0","-66","9900AABBCCDDEE19","7.7.2020 14.24.40 +03:00","2020-07-07T14:24:40+03:00"
"3268","19","c942","0","0","-71","9900AABBCCDDEE19","7.7.2020 14.24.40 +03:00","2020-07-07T14:24:40+03:00"
"3268","19","0c6d","23","0","-84","9900AABBCCDDEE19","7.7.2020 14.24.40 +03:00","2020-07-07T14:24:40+03:00"
"3268","19","c584","2","0","-71","9900AABBCCDDEE19","7.7.2020 14.24.40 +03:00","2020-07-07T14:24:40+03:00"
"3268","19","99aa","35","0","-68","9900AABBCCDDEE19","7.7.2020 14.24.40 +03:00","2020-07-07T14:24:40+03:00"
"3268","19","f43d","0","0","-72","9900AABBCCDDEE19","7.7.2020 14.24.40 +03:00","2020-07-07T14:24:40+03:00"
"3268","9","72f5","10","2164","0","9900AABBCCDDEE19","7.7.2020 14.23.31 +03:00","2020-07-07T14:23:31+03:00"
"3268","9","c942","0","2348","0","9900AABBCCDDEE19","7.7.2020 14.23.31 +03:00","2020-07-07T14:23:31+03:00"
