"ESP32Batt","BLECountUnique","ruuviMac","ruuviMovementDiff","ruuviBatt","ruuviRSSI","DevEUI","time_received","time_received_formatted"
"3268","5","dbcc","4","2516","0","9900AABBCCDDEE19","24.6.2020 12.15.49 +03:00","2020-06-24T12:15:49+03:00"
"3268","5","99aa","0","2644","0","9900AABBCCDDEE19","24.6.2020 12.15.49 +03:00","2020-06-24T12:15:49+03:00"
"3268","5","f43d","37","3204","0","9900AABBCCDDEE19","24.6.2020 12.15.49 +03:00","2020-06-24T12:15:49+03:00"
"3268","4","72f5","0","0","-65","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","4","490f","0","0","-77","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","4","c942","0","0","-85","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","4","0c6d","13","0","-80","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","4","c584","17","0","-67","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","4","dbcc","0","0","-71","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","4","99aa","42","0","-64","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","4","f43d","52","0","-77","9900AABBCCDDEE19","24.6.2020 12.14.40 +03:00","2020-06-24T12:14:40+03:00"
"3268","8","72f5","0","2436","0","9900AABBCCDDEE19","24.6.2020 12.13.31 +03:00","2020-06-24T12:13:31+03:00"
"3268","8","0c6d","49","2500","0","9900AABBCCDDEE19","24.6.2020 12.13.31 +03:00","2020-06-24T12:13:31+03:00"
"3268","8","c584","0","2492","0","9900AABBCCDDEE19","24.6.2020 12.13.31 +03:00","2020-06-24T12:13:31+03:00"
"3268","8","dbcc","0","2508","0","9900AABBCCDDEE19","24.6.2020 12.13.31 +03:00","2020-06-24T12:13:31+03:00"
"3268","8","f43d","0","3196","0","9900AABBCCDDEE19","24.6.2020 12.13.31 +03:00","2020-06-24T12:13:31+03:00"
"3268","5","72f5","0","0","-66","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","5","490f","0","0","-76","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","5","c942","0","0","-80","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","5","0c6d","51","0","-78","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","5","c584","0","0","-67","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","5","dbcc","0","0","-72","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","5","99aa","0","0","-69","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","5","f43d","0","0","-73","9900AABBCCDDEE19","24.6.2020 12.12.22 +03:00","2020-06-24T12:12:22+03:00"
"3268","3","72f5","69","2436","0","9900AABBCCDDEE19","24.6.2020 12.11.14 +03:00","2020-06-24T12:11:14+03:00"
"3268","3","c942","0","2412","0","9900AABBCCDDEE19","24.6.2020 12.11.14 +03:00","2020-06-24T12:11:14+03:00"
"3268","3","0c6d","46","2500","0","9900AABBCCDDEE19","24.6.2020 12.11.14 +03:00","2020-06-24T12:11:14+03:00"
"3268","3","c584","36","2484","0","9900AABBCCDDEE19","24.6.2020 12.11.14 +03:00","2020-06-24T12:11:14+03:00"
"3268","3","dbcc","0","2516","0","9900AABBCCDDEE19","24.6.2020 12.11.14 +03:00","2020-06-24T12:11:14+03:00"
"3268","3","99aa","19","2636","0","9900AABBCCDDEE19","24.6.2020 12.11.14 +03:00","2020-06-24T12:11:14+03:00"
"3268","3","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 12.11.14 +03:00","2020-06-24T12:11:14+03:00"
"3268","5","c942","0","0","-79","9900AABBCCDDEE19","24.6.2020 12.10.05 +03:00","2020-06-24T12:10:05+03:00"
"3268","5","0c6d","38","0","-76","9900AABBCCDDEE19","24.6.2020 12.10.05 +03:00","2020-06-24T12:10:05+03:00"
"3268","5","c584","52","0","-68","9900AABBCCDDEE19","24.6.2020 12.10.05 +03:00","2020-06-24T12:10:05+03:00"
"3268","5","dbcc","0","0","-70","9900AABBCCDDEE19","24.6.2020 12.10.05 +03:00","2020-06-24T12:10:05+03:00"
"3268","5","99aa","0","0","-72","9900AABBCCDDEE19","24.6.2020 12.10.05 +03:00","2020-06-24T12:10:05+03:00"
"3268","4","72f5","0","2436","0","9900AABBCCDDEE19","24.6.2020 12.08.56 +03:00","2020-06-24T12:08:56+03:00"
"3268","4","490f","17","2852","0","9900AABBCCDDEE19","24.6.2020 12.08.56 +03:00","2020-06-24T12:08:56+03:00"
"3268","4","c942","0","2396","0","9900AABBCCDDEE19","24.6.2020 12.08.56 +03:00","2020-06-24T12:08:56+03:00"
"3268","4","0c6d","3","2460","0","9900AABBCCDDEE19","24.6.2020 12.08.56 +03:00","2020-06-24T12:08:56+03:00"
"3268","4","dbcc","0","2516","0","9900AABBCCDDEE19","24.6.2020 12.08.56 +03:00","2020-06-24T12:08:56+03:00"
"3268","4","f43d","0","3212","0","9900AABBCCDDEE19","24.6.2020 12.08.56 +03:00","2020-06-24T12:08:56+03:00"
"3268","1","72f5","0","0","-65","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","1","490f","0","0","-85","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","1","c942","0","0","-78","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","1","0c6d","14","0","-73","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","1","c584","89","0","-75","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","1","dbcc","0","0","-70","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","1","99aa","0","0","-71","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","1","f43d","0","0","-69","9900AABBCCDDEE19","24.6.2020 12.07.47 +03:00","2020-06-24T12:07:47+03:00"
"3268","6","72f5","0","2420","0","9900AABBCCDDEE19","24.6.2020 12.06.38 +03:00","2020-06-24T12:06:38+03:00"
"3268","6","490f","20","2868","0","9900AABBCCDDEE19","24.6.2020 12.06.38 +03:00","2020-06-24T12:06:38+03:00"
"3268","6","c942","0","2404","0","9900AABBCCDDEE19","24.6.2020 12.06.38 +03:00","2020-06-24T12:06:38+03:00"
"3268","6","0c6d","20","2492","0","9900AABBCCDDEE19","24.6.2020 12.06.38 +03:00","2020-06-24T12:06:38+03:00"
"3268","6","dbcc","0","2508","0","9900AABBCCDDEE19","24.6.2020 12.06.38 +03:00","2020-06-24T12:06:38+03:00"
"3268","6","99aa","0","2636","0","9900AABBCCDDEE19","24.6.2020 12.06.38 +03:00","2020-06-24T12:06:38+03:00"
"3268","6","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 12.06.38 +03:00","2020-06-24T12:06:38+03:00"
"3268","6","72f5","0","0","-64","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","6","490f","6","0","-77","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","6","c942","0","0","-79","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","6","0c6d","18","0","-74","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","6","c584","83","0","-78","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","6","dbcc","0","0","-68","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","6","99aa","0","0","-71","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","6","f43d","0","0","-68","9900AABBCCDDEE19","24.6.2020 12.05.29 +03:00","2020-06-24T12:05:29+03:00"
"3268","3","72f5","0","2428","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","490f","9","2860","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","c942","0","2388","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","0c6d","33","2484","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","c584","51","2476","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","dbcc","0","2508","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","99aa","5","2644","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 12.04.21 +03:00","2020-06-24T12:04:21+03:00"
"3268","3","490f","0","0","-80","9900AABBCCDDEE19","24.6.2020 12.03.12 +03:00","2020-06-24T12:03:12+03:00"
"3268","3","c942","11","0","-78","9900AABBCCDDEE19","24.6.2020 12.03.12 +03:00","2020-06-24T12:03:12+03:00"
"3268","3","0c6d","0","0","-73","9900AABBCCDDEE19","24.6.2020 12.03.12 +03:00","2020-06-24T12:03:12+03:00"
"3268","3","c584","12","0","-73","9900AABBCCDDEE19","24.6.2020 12.03.12 +03:00","2020-06-24T12:03:12+03:00"
"3268","3","dbcc","0","0","-70","9900AABBCCDDEE19","24.6.2020 12.03.12 +03:00","2020-06-24T12:03:12+03:00"
"3268","3","99aa","0","0","-71","9900AABBCCDDEE19","24.6.2020 12.03.12 +03:00","2020-06-24T12:03:12+03:00"
"3268","3","f43d","0","0","-65","9900AABBCCDDEE19","24.6.2020 12.03.12 +03:00","2020-06-24T12:03:12+03:00"
"3268","3","72f5","0","2428","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
"3268","3","490f","0","2868","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
"3268","3","c942","44","2388","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
"3268","3","0c6d","0","2468","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
"3268","3","c584","61","2476","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
"3268","3","dbcc","0","2500","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
"3268","3","99aa","0","2636","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
"3268","3","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 12.02.03 +03:00","2020-06-24T12:02:03+03:00"
